"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Megachile",NA,"deceptoria",NA,"Spain","Murcia","Totana",37.818793,-1.494868,"~100 metres",2017,5,24,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez1"
"Megachile",NA,"giraudi",NA,"Spain","Murcia","Totana",37.818793,-1.494868,"~100 metres",2017,5,24,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez2"
"Andrena",NA,"nigroolivacea",NA,"Spain","Murcia","Totana",37.798522,-1.530658,"~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez3"
"Anthidium",NA," cingulatum",NA,"Spain","Murcia","Alhama de Murcia",37.870095,-1.453182,"~100 metres",2017,5,16,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez4"
"Icteranthidium",NA,"grohmanni",NA,"Spain","Murcia","Totana",37.790566,-1.505581,"~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez5"
"Lasioglossum",NA,"subhirtum",NA,"Spain","Murcia","Alhama de Murcia",37.870095,-1.453182,"~100 metres",2017,5,16,NA,NA,"Ana Asensio","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez6"
"Lasioglossum",NA,"subhirtum",NA,"Spain","Murcia","Fuente Librilla",37.924566,-1.47116,"~100 metres",2017,5,2,NA,NA,"Diego Cejas","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez7"
"Megachile",NA," pusilla",NA,"Spain","Murcia","Fuente Librilla",37.924566,-1.47116,"~100 metres",2017,5,16,NA,NA,"Diego Cejas","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez8"
"Osmia",NA," tricornis",NA,"Spain","Murcia","El Berro",37.899793,-1.476075,"~100 metres",2017,3,22,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Cistus albidus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez9"
"Osmia",NA," tricornis",NA,"Spain","Murcia","El Berro",37.899793,-1.476075,"~100 metres",2017,3,22,NA,NA,"Fran Muñoz Galvez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Cistus albidus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA,"63_Martinez-Lopez10"
