"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid"
"Andrena","Micrandrena","abjecta",NA,"Algeria","Constantina",NA,NA,NA,NA,0,NA,NA,NA,NA,"Wildbienen ","Klaus Warncke",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"MPARIS EY0000002007 cataster 061024 scwe479",NA,NA,"Lectotype","72_Dardon_etal1"
"Andrena","Micrandrena","abjecta",NA,"Algeria","Orán",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Klaus Warncke",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"OLINZ",NA,NA,"Paralectotype","72_Dardon_etal2"
"Andrena","Micrandrena","abjecta",NA,"Spain","Huelva","Niebla",NA,NA,NA,1987,"4",22,NA,NA,"Torres F. ","MJ. Dardón 2009",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"USAL",NA,NA,NA,"72_Dardon_etal3"
"Andrena","Micrandrena","abjecta",NA,"Spain","Zaragoza","Pina de Ebro",NA,NA,NA,1991,"3",9,NA,NA,"Blasco J. ","MJ. Dardón 2009",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"USAL",NA,NA,NA,"72_Dardon_etal4"
"Andrena","Micrandrena","abjecta",NA,"Algeria","Constantina",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"J. Pérez",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"MPARIS",NA,NA,NA,"72_Dardon_etal5"
"Andrena","Micrandrena","abjecta",NA,"Morocco",NA,"Moulay Idriss",NA,NA,NA,1923,"3",26,NA,NA,"Schulthess ","Klaus Warncke",0,1,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"OLINZ",NA,NA,NA,"72_Dardon_etal6"
"Andrena","Micrandrena","abjecta",NA,"Morocco",NA,"Meknès-Tafilalet: El Hajeb",NA,NA,NA,1923,"3",29,NA,NA,"Schulthess","Klaus Warncke",0,1,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"OLINZ",NA,NA,NA,"72_Dardon_etal7"
"Andrena","Micrandrena","abjecta",NA,"Morocco",NA,"Tiznit,  Assaka",NA,NA,NA,1974,"3",13,NA,NA,"Guichard K. & Else G.","Klaus Warncke",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"OLINZ",NA,NA,NA,"72_Dardon_etal8"
"Andrena","Micrandrena","alfkenella","alfkenella","Spain","Asturias","Covadonga",NA,NA,NA,0,NA,NA,NA,NA,"Dusmet J.","Klaus Warncke",3,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"MNCNM",NA,NA,NA,"72_Dardon_etal9"
"Andrena","Micrandrena","alfkenella","alfkenella","Spain","Navarra","Burguete",NA,NA,NA,1933,"8",27,NA,NA,"Dusmet J.","Klaus Warncke",1,0,NA,NA,"10.11646/zootaxa.0000.0.10",NA,"MNCNM",NA,NA,NA,"72_Dardon_etal10"
